distribution,version,engine,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
uniform,psmdb-3.2,ft,oltp,2000000,24,550,1372.00,6402.30,72.92,457.20,24
uniform,psmdb-3.2,ft,oltp,2000000,24,560,1353.80,6318.00,73.60,451.30,24
uniform,psmdb-3.2,ft,oltp,2000000,24,570,1383.00,6453.90,73.25,461.10,24
uniform,psmdb-3.2,ft,oltp,2000000,24,580,1368.50,6386.40,73.63,456.10,24
uniform,psmdb-3.2,ft,oltp,2000000,24,590,1362.60,6358.90,72.47,454.20,24
uniform,psmdb-3.2,ft,oltp,2000000,24,600,1364.10,6364.50,73.67,454.60,24
uniform,psmdb-3.2,ft,oltp,2000000,256,10,1923.38,9258.22,1130.55,635.89,256
uniform,psmdb-3.2,ft,oltp,2000000,256,20,1965.40,9166.70,946.96,654.90,256
uniform,psmdb-3.2,ft,oltp,2000000,256,30,1656.60,7724.00,1176.12,551.70,256
uniform,psmdb-3.2,ft,oltp,2000000,256,40,1520.40,7092.20,1263.34,506.50,256
uniform,psmdb-3.2,ft,oltp,2000000,256,50,1390.30,6478.10,1383.70,462.70,256
uniform,psmdb-3.2,ft,oltp,2000000,256,60,1316.30,6142.70,1446.81,438.70,256
uniform,psmdb-3.2,ft,oltp,2000000,256,70,1225.10,5722.90,1634.26,408.70,256
uniform,psmdb-3.2,ft,oltp,2000000,256,80,1207.80,5645.80,1575.66,403.40,256
uniform,psmdb-3.2,ft,oltp,2000000,256,90,1236.70,5741.40,1551.32,410.10,256
uniform,psmdb-3.2,ft,oltp,2000000,256,100,1161.20,5433.00,1568.13,388.00,256
uniform,psmdb-3.2,ft,oltp,2000000,256,110,1148.70,5360.10,1649.99,382.80,256
uniform,psmdb-3.2,ft,oltp,2000000,256,120,1132.10,5272.60,1690.49,376.60,256
uniform,psmdb-3.2,ft,oltp,2000000,256,130,1080.90,5061.20,1722.16,361.60,256
uniform,psmdb-3.2,ft,oltp,2000000,256,140,1065.10,4955.00,1761.26,353.90,256
uniform,psmdb-3.2,ft,oltp,2000000,256,150,1070.10,5008.60,1755.47,357.90,256
uniform,psmdb-3.2,ft,oltp,2000000,256,160,1091.60,5088.40,1733.53,363.40,256
uniform,psmdb-3.2,ft,oltp,2000000,256,170,1068.30,4985.90,1707.27,356.10,256
uniform,psmdb-3.2,ft,oltp,2000000,256,180,1076.90,5021.20,1764.95,358.60,256
uniform,psmdb-3.2,ft,oltp,2000000,256,190,1062.10,4955.80,1799.09,354.00,256
uniform,psmdb-3.2,ft,oltp,2000000,256,200,1055.20,4919.30,1777.14,351.50,256
uniform,psmdb-3.2,ft,oltp,2000000,256,210,1044.00,4874.20,1789.42,348.10,256
uniform,psmdb-3.2,ft,oltp,2000000,256,220,1025.80,4791.00,1818.58,342.10,256
uniform,psmdb-3.2,ft,oltp,2000000,256,230,1038.90,4848.70,1784.61,346.40,256
uniform,psmdb-3.2,ft,oltp,2000000,256,240,1023.80,4768.40,1852.65,340.60,256
uniform,psmdb-3.2,ft,oltp,2000000,256,250,1004.40,4690.90,1858.20,335.00,256
uniform,psmdb-3.2,ft,oltp,2000000,256,260,1011.30,4719.60,1860.98,337.20,256
uniform,psmdb-3.2,ft,oltp,2000000,256,270,985.00,4595.50,1871.04,328.20,256
uniform,psmdb-3.2,ft,oltp,2000000,256,280,999.20,4663.50,1877.77,333.20,256
uniform,psmdb-3.2,ft,oltp,2000000,256,290,1020.00,4761.80,1846.00,340.10,256
uniform,psmdb-3.2,ft,oltp,2000000,256,300,1028.10,4789.10,1812.60,342.20,256
uniform,psmdb-3.2,ft,oltp,2000000,256,310,996.80,4656.60,1876.65,332.70,256
uniform,psmdb-3.2,ft,oltp,2000000,256,320,1015.40,4740.20,1829.50,338.40,256
uniform,psmdb-3.2,ft,oltp,2000000,256,330,1005.60,4692.80,1831.14,335.10,256
uniform,psmdb-3.2,ft,oltp,2000000,256,340,1012.60,4730.70,1843.24,337.90,256
uniform,psmdb-3.2,ft,oltp,2000000,256,350,998.90,4653.10,1868.80,332.50,256
uniform,psmdb-3.2,ft,oltp,2000000,256,360,999.10,4664.40,1831.69,333.10,256
uniform,psmdb-3.2,ft,oltp,2000000,256,370,989.50,4621.80,1850.98,330.20,256
uniform,psmdb-3.2,ft,oltp,2000000,256,380,997.90,4650.70,1841.04,332.10,256
uniform,psmdb-3.2,ft,oltp,2000000,256,390,996.00,4649.90,1846.00,332.20,256
uniform,psmdb-3.2,ft,oltp,2000000,256,400,1016.40,4737.80,1850.43,338.40,256
uniform,psmdb-3.2,ft,oltp,2000000,256,410,989.70,4627.90,1839.94,330.50,256
uniform,psmdb-3.2,ft,oltp,2000000,256,420,979.80,4566.50,1867.12,326.20,256
uniform,psmdb-3.2,ft,oltp,2000000,256,430,971.10,4543.10,1861.54,324.50,256
uniform,psmdb-3.2,ft,oltp,2000000,256,440,996.60,4648.80,1860.43,332.00,256
uniform,psmdb-3.2,ft,oltp,2000000,256,450,977.00,4563.40,1862.66,326.00,256
uniform,psmdb-3.2,ft,oltp,2000000,256,460,997.50,4641.10,1863.77,331.50,256
uniform,psmdb-3.2,ft,oltp,2000000,256,470,998.30,4669.00,1846.00,333.50,256
uniform,psmdb-3.2,ft,oltp,2000000,256,480,972.00,4533.00,1866.00,323.80,256
uniform,psmdb-3.2,ft,oltp,2000000,256,490,976.20,4557.50,1950.53,325.60,256
uniform,psmdb-3.2,ft,oltp,2000000,256,500,985.50,4584.50,1863.21,327.50,256
uniform,psmdb-3.2,ft,oltp,2000000,256,510,985.90,4614.20,1864.89,329.50,256
uniform,psmdb-3.2,ft,oltp,2000000,256,520,1004.10,4681.30,1838.83,334.40,256
uniform,psmdb-3.2,ft,oltp,2000000,256,530,988.00,4619.20,1863.77,329.90,256
uniform,psmdb-3.2,ft,oltp,2000000,256,540,988.40,4597.70,1854.31,328.40,256
uniform,psmdb-3.2,ft,oltp,2000000,256,550,976.70,4578.10,1860.43,327.00,256
uniform,psmdb-3.2,ft,oltp,2000000,256,560,993.80,4620.80,1866.00,330.10,256
uniform,psmdb-3.2,ft,oltp,2000000,256,570,982.10,4587.20,1922.13,327.70,256
uniform,psmdb-3.2,ft,oltp,2000000,256,580,993.20,4623.40,1877.77,330.20,256
uniform,psmdb-3.2,ft,oltp,2000000,256,590,983.50,4597.10,1849.88,328.30,256
uniform,psmdb-3.2,ft,oltp,2000000,256,600,987.10,4598.70,1862.66,328.50,256
uniform,psmdb-3.2,ft,oltp,2000000,32,10,1947.58,9122.83,61.72,649.09,32
uniform,psmdb-3.2,ft,oltp,2000000,32,20,2278.30,10632.90,60.63,759.30,32
uniform,psmdb-3.2,ft,oltp,2000000,32,30,2083.10,9723.30,66.14,694.30,32
uniform,psmdb-3.2,ft,oltp,2000000,32,40,1941.30,9054.70,72.81,647.00,32
uniform,psmdb-3.2,ft,oltp,2000000,32,50,1764.00,8232.40,81.56,587.90,32
uniform,psmdb-3.2,ft,oltp,2000000,32,60,1709.60,7979.38,84.77,570.00,32
uniform,psmdb-3.2,ft,oltp,2000000,32,70,1659.10,7740.91,85.13,552.70,32
uniform,psmdb-3.2,ft,oltp,2000000,32,80,1583.70,7387.10,89.04,527.90,32
uniform,psmdb-3.2,ft,oltp,2000000,32,90,1569.90,7331.20,90.52,523.50,32
uniform,psmdb-3.2,ft,oltp,2000000,32,100,1490.50,6951.90,94.22,496.40,32
uniform,psmdb-3.2,ft,oltp,2000000,32,110,1480.00,6908.00,94.17,493.70,32
uniform,psmdb-3.2,ft,oltp,2000000,32,120,1475.00,6884.40,94.33,491.60,32
uniform,psmdb-3.2,ft,oltp,2000000,32,130,1457.90,6802.20,95.16,485.80,32
uniform,psmdb-3.2,ft,oltp,2000000,32,140,1439.20,6720.50,95.53,480.00,32
uniform,psmdb-3.2,ft,oltp,2000000,32,150,1430.40,6674.20,96.27,476.70,32
uniform,psmdb-3.2,ft,oltp,2000000,32,160,1401.70,6538.00,98.87,467.10,32
uniform,psmdb-3.2,ft,oltp,2000000,32,170,1397.30,6522.60,98.58,465.80,32
uniform,psmdb-3.2,ft,oltp,2000000,32,180,1398.60,6526.30,98.46,466.30,32
uniform,psmdb-3.2,ft,oltp,2000000,32,190,1378.60,6434.10,99.97,459.50,32
uniform,psmdb-3.2,ft,oltp,2000000,32,200,1351.30,6303.00,101.70,450.30,32
uniform,psmdb-3.2,ft,oltp,2000000,32,210,1365.30,6374.20,99.94,455.40,32
uniform,psmdb-3.2,ft,oltp,2000000,32,220,1381.50,6444.70,97.76,460.20,32
uniform,psmdb-3.2,ft,oltp,2000000,32,230,1357.00,6335.20,100.88,452.50,32
uniform,psmdb-3.2,ft,oltp,2000000,32,240,1376.40,6424.10,99.59,458.80,32
uniform,psmdb-3.2,ft,oltp,2000000,32,250,1364.30,6364.00,99.62,454.70,32
uniform,psmdb-3.2,ft,oltp,2000000,32,260,1351.80,6306.60,99.50,450.60,32
uniform,psmdb-3.2,ft,oltp,2000000,32,270,1360.80,6352.60,99.17,453.50,32
uniform,psmdb-3.2,ft,oltp,2000000,32,280,1339.60,6250.70,100.51,446.50,32
uniform,psmdb-3.2,ft,oltp,2000000,32,290,1363.30,6362.40,98.96,454.40,32
uniform,psmdb-3.2,ft,oltp,2000000,32,300,1350.10,6300.20,100.12,450.20,32
uniform,psmdb-3.2,ft,oltp,2000000,32,310,1339.60,6251.90,99.71,446.50,32
uniform,psmdb-3.2,ft,oltp,2000000,32,320,1357.80,6334.50,99.47,452.40,32
uniform,psmdb-3.2,ft,oltp,2000000,32,330,1333.20,6221.70,100.76,444.50,32
uniform,psmdb-3.2,ft,oltp,2000000,32,340,1341.00,6260.60,100.03,447.10,32
uniform,psmdb-3.2,ft,oltp,2000000,32,350,1339.60,6247.20,102.12,446.20,32
uniform,psmdb-3.2,ft,oltp,2000000,32,360,1359.00,6343.80,99.44,453.20,32
uniform,psmdb-3.2,ft,oltp,2000000,32,370,1355.60,6328.60,99.88,452.00,32
uniform,psmdb-3.2,ft,oltp,2000000,32,380,1346.90,6285.20,99.68,448.90,32
uniform,psmdb-3.2,ft,oltp,2000000,32,390,1338.20,6245.40,100.27,446.10,32
uniform,psmdb-3.2,ft,oltp,2000000,32,400,1333.20,6223.50,100.85,444.60,32
uniform,psmdb-3.2,ft,oltp,2000000,32,410,1342.70,6261.90,100.39,447.20,32
uniform,psmdb-3.2,ft,oltp,2000000,32,420,1351.50,6309.20,99.88,450.70,32
uniform,psmdb-3.2,ft,oltp,2000000,32,430,1327.60,6191.80,101.06,442.30,32
uniform,psmdb-3.2,ft,oltp,2000000,32,440,1346.80,6289.70,100.06,449.20,32
uniform,psmdb-3.2,ft,oltp,2000000,32,450,1354.40,6318.10,98.87,451.40,32
uniform,psmdb-3.2,ft,oltp,2000000,32,460,1348.80,6297.40,99.74,449.80,32
uniform,psmdb-3.2,ft,oltp,2000000,32,470,1316.20,6140.00,102.00,438.50,32
uniform,psmdb-3.2,ft,oltp,2000000,32,480,1329.00,6206.00,100.67,443.30,32
uniform,psmdb-3.2,ft,oltp,2000000,32,490,1341.50,6256.00,100.97,446.80,32
uniform,psmdb-3.2,ft,oltp,2000000,32,500,1317.90,6152.20,101.73,439.50,32
uniform,psmdb-3.2,ft,oltp,2000000,32,510,1333.70,6221.80,101.66,444.50,32
uniform,psmdb-3.2,ft,oltp,2000000,32,520,1335.40,6235.40,100.27,445.40,32
uniform,psmdb-3.2,ft,oltp,2000000,32,530,1344.30,6269.80,99.97,447.90,32
uniform,psmdb-3.2,ft,oltp,2000000,32,540,1356.10,6329.10,99.32,452.10,32
uniform,psmdb-3.2,ft,oltp,2000000,32,550,1328.20,6196.10,101.03,442.50,32
uniform,psmdb-3.2,ft,oltp,2000000,32,560,1317.90,6153.40,101.70,439.50,32
uniform,psmdb-3.2,ft,oltp,2000000,32,570,1323.30,6174.70,101.73,441.00,32
uniform,psmdb-3.2,ft,oltp,2000000,32,580,1322.60,6172.40,101.60,440.90,32
uniform,psmdb-3.2,ft,oltp,2000000,32,590,1314.40,6134.60,102.06,438.20,32
uniform,psmdb-3.2,ft,oltp,2000000,32,600,1328.90,6200.40,101.45,442.90,32
uniform,psmdb-3.2,ft,oltp,2000000,4,10,615.92,2879.19,18.78,205.31,4
uniform,psmdb-3.2,ft,oltp,2000000,4,20,1060.20,4947.20,14.95,353.40,4
uniform,psmdb-3.2,ft,oltp,2000000,4,30,993.70,4637.39,17.25,331.20,4
uniform,psmdb-3.2,ft,oltp,2000000,4,40,769.40,3589.51,20.63,256.50,4
uniform,psmdb-3.2,ft,oltp,2000000,4,50,693.30,3235.30,22.00,231.10,4
uniform,psmdb-3.2,ft,oltp,2000000,4,60,670.20,3129.10,22.27,223.40,4
uniform,psmdb-3.2,ft,oltp,2000000,4,70,690.00,3219.50,22.31,230.00,4
uniform,psmdb-3.2,ft,oltp,2000000,4,80,683.40,3188.40,22.36,227.80,4
uniform,psmdb-3.2,ft,oltp,2000000,4,90,681.90,3182.80,22.55,227.30,4
uniform,psmdb-3.2,ft,oltp,2000000,4,100,684.60,3195.00,22.31,228.20,4
uniform,psmdb-3.2,ft,oltp,2000000,4,110,680.60,3175.70,22.67,226.80,4
uniform,psmdb-3.2,ft,oltp,2000000,4,120,682.90,3185.30,22.46,227.70,4
uniform,psmdb-3.2,ft,oltp,2000000,4,130,678.30,3166.40,22.62,226.10,4
uniform,psmdb-3.2,ft,oltp,2000000,4,140,676.80,3159.20,22.71,225.60,4
uniform,psmdb-3.2,ft,oltp,2000000,4,150,669.30,3123.80,22.82,223.10,4
uniform,psmdb-3.2,ft,oltp,2000000,4,160,681.30,3178.50,22.62,227.10,4
uniform,psmdb-3.2,ft,oltp,2000000,4,170,685.20,3198.80,22.43,228.40,4
uniform,psmdb-3.2,ft,oltp,2000000,4,180,679.20,3169.20,22.50,226.40,4
uniform,psmdb-3.2,ft,oltp,2000000,4,190,681.40,3179.00,22.58,227.10,4
uniform,psmdb-3.2,ft,oltp,2000000,4,200,675.50,3152.20,22.59,225.20,4
uniform,psmdb-3.2,ft,oltp,2000000,4,210,672.60,3139.90,22.82,224.20,4
uniform,psmdb-3.2,ft,oltp,2000000,4,220,669.30,3122.50,22.83,223.10,4
uniform,psmdb-3.2,ft,oltp,2000000,4,230,665.70,3106.40,23.05,221.90,4
uniform,psmdb-3.2,ft,oltp,2000000,4,240,664.90,3102.40,23.34,221.60,4
uniform,psmdb-3.2,ft,oltp,2000000,4,250,666.50,3110.60,23.03,222.10,4
uniform,psmdb-3.2,ft,oltp,2000000,4,260,663.00,3095.50,23.54,221.10,4
uniform,psmdb-3.2,ft,oltp,2000000,4,270,667.80,3115.20,23.03,222.50,4
uniform,psmdb-3.2,ft,oltp,2000000,4,280,665.30,3105.00,22.99,221.80,4
uniform,psmdb-3.2,ft,oltp,2000000,4,290,661.90,3089.40,23.10,220.70,4
uniform,psmdb-3.2,ft,oltp,2000000,4,300,659.30,3075.20,23.53,219.70,4
uniform,psmdb-3.2,ft,oltp,2000000,4,310,659.10,3077.00,23.19,219.70,4
uniform,psmdb-3.2,ft,oltp,2000000,4,320,665.20,3104.40,23.26,221.80,4
uniform,psmdb-3.2,ft,oltp,2000000,4,330,661.80,3086.40,23.12,220.60,4
uniform,psmdb-3.2,ft,oltp,2000000,4,340,659.70,3080.70,23.17,219.90,4
uniform,psmdb-3.2,ft,oltp,2000000,4,350,658.50,3073.60,23.33,219.50,4
uniform,psmdb-3.2,ft,oltp,2000000,4,360,653.40,3048.70,23.52,217.80,4
uniform,psmdb-3.2,ft,oltp,2000000,4,370,640.50,2988.10,24.17,213.40,4
uniform,psmdb-3.2,ft,oltp,2000000,4,380,636.00,2969.40,24.65,212.10,4
uniform,psmdb-3.2,ft,oltp,2000000,4,390,626.70,2924.20,24.65,208.90,4
uniform,psmdb-3.2,ft,oltp,2000000,4,400,627.30,2927.10,24.43,209.10,4
uniform,psmdb-3.2,ft,oltp,2000000,4,410,626.40,2922.20,24.70,208.70,4
uniform,psmdb-3.2,ft,oltp,2000000,4,420,630.30,2942.60,24.52,210.20,4
uniform,psmdb-3.2,ft,oltp,2000000,4,430,620.30,2893.50,24.81,206.70,4
uniform,psmdb-3.2,ft,oltp,2000000,4,440,620.50,2896.90,24.73,206.90,4
uniform,psmdb-3.2,ft,oltp,2000000,4,450,622.80,2906.50,24.54,207.60,4
uniform,psmdb-3.2,ft,oltp,2000000,4,460,613.80,2864.20,25.27,204.60,4
uniform,psmdb-3.2,ft,oltp,2000000,4,470,617.40,2881.20,25.09,205.80,4
uniform,psmdb-3.2,ft,oltp,2000000,4,480,615.00,2869.50,24.91,204.90,4
uniform,psmdb-3.2,ft,oltp,2000000,4,490,613.50,2863.40,25.16,204.60,4
uniform,psmdb-3.2,ft,oltp,2000000,4,500,611.40,2853.30,25.29,203.80,4
uniform,psmdb-3.2,ft,oltp,2000000,4,510,611.70,2854.80,25.34,203.90,4
uniform,psmdb-3.2,ft,oltp,2000000,4,520,610.70,2848.90,25.09,203.50,4
uniform,psmdb-3.2,ft,oltp,2000000,4,530,612.70,2860.30,25.07,204.30,4
uniform,psmdb-3.2,ft,oltp,2000000,4,540,601.80,2808.30,25.60,200.60,4
uniform,psmdb-3.2,ft,oltp,2000000,4,550,602.70,2812.50,25.64,200.90,4
uniform,psmdb-3.2,ft,oltp,2000000,4,560,600.00,2800.00,25.67,200.00,4
uniform,psmdb-3.2,ft,oltp,2000000,4,570,605.90,2826.60,25.34,201.90,4
uniform,psmdb-3.2,ft,oltp,2000000,4,580,600.40,2802.80,25.30,200.20,4
uniform,psmdb-3.2,ft,oltp,2000000,4,590,602.00,2808.90,25.33,200.60,4
uniform,psmdb-3.2,ft,oltp,2000000,4,600,601.00,2804.80,25.23,200.40,4
uniform,psmdb-3.2,ft,oltp,2000000,40,10,1686.69,7918.64,89.73,562.00,40
uniform,psmdb-3.2,ft,oltp,2000000,40,20,2216.70,10340.00,77.98,738.40,40
uniform,psmdb-3.2,ft,oltp,2000000,40,30,2070.50,9664.40,85.56,690.50,40
uniform,psmdb-3.2,ft,oltp,2000000,40,40,1932.70,9015.80,93.88,643.90,40
uniform,psmdb-3.2,ft,oltp,2000000,40,50,1772.50,8272.40,102.46,591.10,40
uniform,psmdb-3.2,ft,oltp,2000000,40,60,1648.30,7690.80,110.09,549.00,40
uniform,psmdb-3.2,ft,oltp,2000000,40,70,1593.50,7434.40,112.89,531.00,40
uniform,psmdb-3.2,ft,oltp,2000000,40,80,1581.60,7385.18,112.86,527.60,40
uniform,psmdb-3.2,ft,oltp,2000000,40,90,1523.50,7108.92,117.55,507.70,40
uniform,psmdb-3.2,ft,oltp,2000000,40,100,1503.60,7014.20,118.50,501.00,40
uniform,psmdb-3.2,ft,oltp,2000000,40,110,1469.10,6854.50,119.79,489.80,40
uniform,psmdb-3.2,ft,oltp,2000000,40,120,1477.20,6895.90,118.40,492.40,40
uniform,psmdb-3.2,ft,oltp,2000000,40,130,1425.60,6650.30,122.03,475.00,40
uniform,psmdb-3.2,ft,oltp,2000000,40,140,1405.80,6561.40,123.50,468.70,40
uniform,psmdb-3.2,ft,oltp,2000000,40,150,1410.60,6581.50,123.35,470.20,40
uniform,psmdb-3.2,ft,oltp,2000000,40,160,1411.40,6585.50,123.32,470.20,40
uniform,psmdb-3.2,ft,oltp,2000000,40,170,1396.20,6521.40,123.95,466.00,40
uniform,psmdb-3.2,ft,oltp,2000000,40,180,1367.30,6374.70,125.85,455.20,40
uniform,psmdb-3.2,ft,oltp,2000000,40,190,1354.90,6323.90,126.91,451.90,40
uniform,psmdb-3.2,ft,oltp,2000000,40,200,1332.70,6217.40,129.56,443.90,40
uniform,psmdb-3.2,ft,oltp,2000000,40,210,1346.10,6283.70,128.44,449.00,40
uniform,psmdb-3.2,ft,oltp,2000000,40,220,1352.10,6308.79,127.33,450.60,40
uniform,psmdb-3.2,ft,oltp,2000000,40,230,1356.00,6330.21,126.23,452.00,40
uniform,psmdb-3.2,ft,oltp,2000000,40,240,1361.70,6354.10,126.38,454.00,40
uniform,psmdb-3.2,ft,oltp,2000000,40,250,1363.60,6363.10,125.48,454.50,40
uniform,psmdb-3.2,ft,oltp,2000000,40,260,1328.20,6201.50,126.68,442.90,40
uniform,psmdb-3.2,ft,oltp,2000000,40,270,1324.70,6182.60,128.25,441.70,40
uniform,psmdb-3.2,ft,oltp,2000000,40,280,1329.20,6199.50,127.79,442.70,40
uniform,psmdb-3.2,ft,oltp,2000000,40,290,1310.00,6111.40,130.18,436.50,40
uniform,psmdb-3.2,ft,oltp,2000000,40,300,1330.50,6210.30,128.17,443.60,40
uniform,psmdb-3.2,ft,oltp,2000000,40,310,1339.50,6250.10,127.41,446.50,40
uniform,psmdb-3.2,ft,oltp,2000000,40,320,1334.60,6228.00,126.65,444.90,40
uniform,psmdb-3.2,ft,oltp,2000000,40,330,1329.00,6204.80,127.60,443.20,40
uniform,psmdb-3.2,ft,oltp,2000000,40,340,1310.90,6119.80,130.34,437.10,40
uniform,psmdb-3.2,ft,oltp,2000000,40,350,1306.50,6095.30,129.64,435.40,40
uniform,psmdb-3.2,ft,oltp,2000000,40,360,1298.60,6059.00,130.38,432.80,40
uniform,psmdb-3.2,ft,oltp,2000000,40,370,1284.90,5996.00,129.44,428.20,40
uniform,psmdb-3.2,ft,oltp,2000000,40,380,1328.30,6199.10,127.90,442.80,40
uniform,psmdb-3.2,ft,oltp,2000000,40,390,1308.90,6110.90,128.13,436.60,40
uniform,psmdb-3.2,ft,oltp,2000000,40,400,1291.10,6021.20,130.57,430.00,40
uniform,psmdb-3.2,ft,oltp,2000000,40,410,1303.60,6082.50,128.52,434.50,40
uniform,psmdb-3.2,ft,oltp,2000000,40,420,1309.80,6111.00,127.79,436.50,40
uniform,psmdb-3.2,ft,oltp,2000000,40,430,1297.50,6058.90,129.48,432.80,40
uniform,psmdb-3.2,ft,oltp,2000000,40,440,1272.20,5938.00,132.22,424.20,40
uniform,psmdb-3.2,ft,oltp,2000000,40,450,1316.70,6143.19,127.64,438.70,40
uniform,psmdb-3.2,ft,oltp,2000000,40,460,1315.21,6135.53,129.10,438.30,40
uniform,psmdb-3.2,ft,oltp,2000000,40,470,1322.50,6176.98,128.52,441.10,40
uniform,psmdb-3.2,ft,oltp,2000000,40,480,1309.50,6108.70,129.02,436.40,40
uniform,psmdb-3.2,ft,oltp,2000000,40,490,1318.40,6152.60,127.98,439.50,40
uniform,psmdb-3.2,ft,oltp,2000000,40,500,1286.00,6000.00,131.44,428.50,40
uniform,psmdb-3.2,ft,oltp,2000000,40,510,1290.30,6025.40,129.75,430.40,40
uniform,psmdb-3.2,ft,oltp,2000000,40,520,1307.00,6095.30,128.98,435.40,40
uniform,psmdb-3.2,ft,oltp,2000000,40,530,1292.50,6032.30,129.75,430.90,40
uniform,psmdb-3.2,ft,oltp,2000000,40,540,1335.20,6231.00,126.84,445.20,40
uniform,psmdb-3.2,ft,oltp,2000000,40,550,1303.60,6084.41,129.37,434.40,40
uniform,psmdb-3.2,ft,oltp,2000000,40,560,1326.30,6186.19,127.37,442.00,40
uniform,psmdb-3.2,ft,oltp,2000000,40,570,1315.10,6136.50,127.29,438.20,40
uniform,psmdb-3.2,ft,oltp,2000000,40,580,1329.50,6207.90,127.94,443.50,40
uniform,psmdb-3.2,ft,oltp,2000000,40,590,1292.90,6030.50,130.30,430.90,40
uniform,psmdb-3.2,ft,oltp,2000000,40,600,1302.40,6078.80,130.69,434.00,40
uniform,psmdb-3.2,ft,oltp,2000000,48,10,1610.19,7567.34,115.60,536.50,48
uniform,psmdb-3.2,ft,oltp,2000000,48,20,2216.30,10341.70,95.19,738.40,48
uniform,psmdb-3.2,ft,oltp,2000000,48,30,2000.40,9331.80,108.39,666.50,48
uniform,psmdb-3.2,ft,oltp,2000000,48,40,1867.70,8712.80,117.76,622.30,48
uniform,psmdb-3.2,ft,oltp,2000000,48,50,1725.90,8056.30,127.64,575.40,48
uniform,psmdb-3.2,ft,oltp,2000000,48,60,1614.70,7537.80,136.12,538.20,48
uniform,psmdb-3.2,ft,oltp,2000000,48,70,1530.90,7143.20,141.61,510.30,48
uniform,psmdb-3.2,ft,oltp,2000000,48,80,1523.90,7113.70,141.65,508.10,48
uniform,psmdb-3.2,ft,oltp,2000000,48,90,1456.30,6787.30,147.05,485.00,48
uniform,psmdb-3.2,ft,oltp,2000000,48,100,1444.10,6742.08,148.02,481.40,48
uniform,psmdb-3.2,ft,oltp,2000000,48,110,1410.00,6583.91,151.93,470.30,48
uniform,psmdb-3.2,ft,oltp,2000000,48,120,1440.40,6721.40,147.93,480.10,48
uniform,psmdb-3.2,ft,oltp,2000000,48,130,1397.70,6522.60,149.94,465.90,48
uniform,psmdb-3.2,ft,oltp,2000000,48,140,1360.40,6348.60,153.39,453.50,48
uniform,psmdb-3.2,ft,oltp,2000000,48,150,1379.00,6435.00,151.83,459.60,48
uniform,psmdb-3.2,ft,oltp,2000000,48,160,1356.20,6328.90,153.02,452.10,48
uniform,psmdb-3.2,ft,oltp,2000000,48,170,1316.30,6142.20,156.78,438.70,48
uniform,psmdb-3.2,ft,oltp,2000000,48,180,1319.20,6154.40,156.82,439.60,48
uniform,psmdb-3.2,ft,oltp,2000000,48,190,1303.30,6081.80,159.81,434.40,48
uniform,psmdb-3.2,ft,oltp,2000000,48,200,1300.60,6072.60,159.19,433.70,48
uniform,psmdb-3.2,ft,oltp,2000000,48,210,1304.40,6086.20,158.33,434.80,48
uniform,psmdb-3.2,ft,oltp,2000000,48,220,1299.50,6065.70,159.19,433.40,48
uniform,psmdb-3.2,ft,oltp,2000000,48,230,1299.00,6061.00,156.17,432.90,48
uniform,psmdb-3.2,ft,oltp,2000000,48,240,1308.70,6102.70,156.78,435.80,48
uniform,psmdb-3.2,ft,oltp,2000000,48,250,1294.30,6039.10,158.90,431.40,48
uniform,psmdb-3.2,ft,oltp,2000000,48,260,1287.90,6014.30,159.86,429.60,48
uniform,psmdb-3.2,ft,oltp,2000000,48,270,1290.60,6023.70,159.81,430.20,48
uniform,psmdb-3.2,ft,oltp,2000000,48,280,1284.00,5991.00,161.83,427.90,48
uniform,psmdb-3.2,ft,oltp,2000000,48,290,1277.20,5960.60,158.43,425.80,48
uniform,psmdb-3.2,ft,oltp,2000000,48,300,1272.60,5940.50,159.14,424.40,48
uniform,psmdb-3.2,ft,oltp,2000000,48,310,1293.50,6033.80,156.45,431.00,48
uniform,psmdb-3.2,ft,oltp,2000000,48,320,1305.10,6089.40,158.48,434.90,48
uniform,psmdb-3.2,ft,oltp,2000000,48,330,1258.80,5875.80,160.53,419.70,48
uniform,psmdb-3.2,ft,oltp,2000000,48,340,1279.80,5972.30,158.52,426.50,48
uniform,psmdb-3.2,ft,oltp,2000000,48,350,1273.90,5947.60,159.67,424.80,48
uniform,psmdb-3.2,ft,oltp,2000000,48,360,1285.00,5995.40,158.86,428.30,48
uniform,psmdb-3.2,ft,oltp,2000000,48,370,1246.70,5814.70,162.56,415.30,48
uniform,psmdb-3.2,ft,oltp,2000000,48,380,1247.40,5822.90,164.67,415.90,48
uniform,psmdb-3.2,ft,oltp,2000000,48,390,1257.00,5869.50,161.40,419.40,48
uniform,psmdb-3.2,ft,oltp,2000000,48,400,1286.70,6002.10,159.24,428.60,48
uniform,psmdb-3.2,ft,oltp,2000000,48,410,1240.70,5786.70,161.73,413.40,48
uniform,psmdb-3.2,ft,oltp,2000000,48,420,1266.70,5912.60,160.96,422.30,48
uniform,psmdb-3.2,ft,oltp,2000000,48,430,1272.80,5938.10,158.71,424.10,48
uniform,psmdb-3.2,ft,oltp,2000000,48,440,1266.00,5907.60,161.93,422.00,48
uniform,psmdb-3.2,ft,oltp,2000000,48,450,1261.80,5888.80,159.38,420.60,48
